Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2019,6,2,9,1,ENG - Transportation,ZZ OLD - Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,Intersection,E KING EDWARD AV and KNIGHT ST,Kensington-Cedar Cottage
2019,6,2,9,5,DBL - Inspections,Property Use,PUI Noise Complaint Case,10##,MAIN ST,Strathcona
2019,6,2,9,11,ENG - Streets,Streets Operations,Street - Repair,5##,RICHARDS ST,Downtown
2019,6,2,9,23,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,19##,CHARLES ST,Grandview-Woodland
2019,6,2,9,29,ENG - Streets,Streets Operations,Sidewalk - Repair,44##,DUNBAR ST,Dunbar-Southlands
2019,6,2,9,41,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,8##,W 64TH AV,Marpole
2019,6,2,9,43,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,19##,WINDERMERE ST,Hastings-Sunrise
2019,6,2,9,47,DBL - Inspections,Property Use,PUI Noise Complaint Case,36##,E HASTINGS ST,Hastings-Sunrise
2019,6,2,9,56,ENG - Streets,Streets Operations,Bridges & Structures - Repair,10##,MARINASIDE CRESCENT,Downtown
2019,6,2,9,58,ENG - Transportation,ZZ OLD -Street Activities - Integrated Graff Mngmt,Graffiti Removal - City Property,1##,MILROSS AV,Downtown
2019,6,2,9,58,ENG - Water & Sewer,Waterworks Design,Water Conservation Violation,29##,CELTIC AV,Kerrisdale
2019,6,2,10,1,ENG - Water & Sewer,Waterworks Design,Water Conservation Violation,31##,CELTIC AV,Kerrisdale
2019,6,2,10,14,DBL - Inspections,Property Use,PUI Noise Complaint Case,2##,W 10TH AV,Mount Pleasant
2019,6,2,10,28,ENG - Waste Management & Resource Recovery,Sanitation Operations,Parks Litter Can or Cart Request,14##,CREEKSIDE DRIVE,Fairview
2019,6,2,10,30,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,3##,UNADDRESSED LOCATION,
2019,6,2,10,53,ENG - Waste Management & Resource Recovery,Sanitation Operations,Collection Calendar Mail-Out Request,35##,TANNER ST,Renfrew-Collingwood
2019,6,2,11,15,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,20##,E 5TH AV,Grandview-Woodland
2019,6,2,11,18,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,80##,FRENCH ST,Marpole
2019,6,2,11,20,DBL - Inspections,Property Use,PUI Noise Complaint Case,9##,BEACH AV,Downtown
2019,6,2,11,24,ENG - Streets,Streets Operations,Street - Surface Water Flooding,28##,E HASTINGS ST,Hastings-Sunrise
2019,6,2,11,27,ENG - Water & Sewer,Waterworks Design,Water Conservation Violation,17##,W 16TH AV,Fairview
2019,6,2,11,28,ENG - Transportation,ZZ OLD -Street Activities - Integrated Graff Mngmt,Graffiti Removal - External Organization,34##,W 5TH AV,Kitsilano
2019,6,2,11,30,ENG - Transportation,ZZ OLD -Street Activities - Integrated Graff Mngmt,Graffiti Removal - City Property,34##,W 5TH AV,Kitsilano
2019,6,2,11,31,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,4##,ROBSON ST,Downtown
2019,6,2,11,34,ENG - Streets,"Streets, Traffic and Electrical Operations",Street Light - Out,36##,YALE ST,Hastings-Sunrise
2019,6,2,11,58,ENG - Streets,"Streets, Traffic and Electrical Operations",Sign - Repair,5##,ALEXANDER ST,Strathcona
2019,6,2,12,2,ENG - Streets,"Streets, Traffic and Electrical Operations",Street Light - Out,18##,E 55TH AV,Victoria-Fraserview
2019,6,2,12,17,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,5##,W 12TH AV,Fairview
2019,6,2,12,30,ENG - Transportation,ZZ OLD -Street Activities - Integrated Graff Mngmt,Graffiti Removal - City Property,4##,BEACH CRESCENT,Downtown
2019,6,2,12,32,ENG - Transportation,ZZ OLD -Street Activities - Integrated Graff Mngmt,Graffiti Removal - City Property,10##,MARINASIDE CRESCENT,Downtown
2019,6,2,12,34,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,28##,E 1ST AV,Hastings-Sunrise
2019,6,2,12,41,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,24##,YORK AV,Kitsilano
2019,6,2,13,20,DBL - Licensing & Animal Services,Animal Services,Animal Control General Inquiry Case,30##,E 8TH AV,Hastings-Sunrise
2019,6,2,13,22,ENG - Water & Sewer,Waterworks Design,Water Conservation Violation,32##,W 37TH AV,Dunbar-Southlands
2019,6,2,13,30,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,15##,WILLIAM ST,Grandview-Woodland
2019,6,2,13,52,ENG - Streets,Streets Operations,Streets - General Issues,4##,E 37TH AV,Riley Park
2019,6,2,13,56,ENG - Streets,"Streets, Traffic and Electrical Operations",Sign - Repair,4##,E 37TH AV,Riley Park
2019,6,2,13,57,DBL - Licensing & Animal Services,Animal Services,Lost Pets Case,6##,DUNSMUIR ST,Downtown
2019,6,2,13,58,DBL - Licensing & Animal Services,Animal Services,Animal Control General Inquiry Case,8##,MCLEAN DRIVE,Grandview-Woodland
2019,6,2,14,43,ENG - Water & Sewer,Waterworks Operations,Water Leaks/Breaks,25##,MAIN ST,Mount Pleasant
2019,6,2,14,46,ENG - Transportation,ZZ OLD -Street Activities - Integrated Graff Mngmt,Graffiti Removal - External Organization,7##,W HASTINGS ST,Downtown
2019,6,2,14,50,ENG - Transportation,ZZ OLD -Street Activities - Integrated Graff Mngmt,Graffiti Removal - City Property,4##,GRANVILLE ST,Downtown
2019,6,2,14,53,ENG - Transportation,ZZ OLD -Street Activities - Integrated Graff Mngmt,Graffiti Removal - External Organization,6##,W HASTINGS ST,Downtown
2019,6,2,14,58,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,4##,ROBSON ST,Downtown
2019,6,2,15,4,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,17##,CHARLES ST,Grandview-Woodland
2019,6,2,16,4,DBL - Inspections,Property Use,PUI Noise Complaint Case,35##,W KING EDWARD AV,Dunbar-Southlands
2019,6,2,16,14,ENG - Transportation,ZZ OLD -Street Activities - Integrated Graff Mngmt,Graffiti Removal - City Property,27##,POINT GREY ROAD,Kitsilano
2019,6,2,16,27,DBL - Licensing & Animal Services,Animal Services,Lost Pets Case,15##,E 2ND AV,Grandview-Woodland
2019,6,2,16,37,DBL - Inspections,Property Use,PUI Noise Complaint Case,27##,E BROADWAY,Hastings-Sunrise
2019,6,2,16,41,DBL - Licensing & Animal Services,Animal Services,Lost Pets Case,21##,W 20TH AV,Arbutus-Ridge
2019,6,2,16,48,ENG - Transportation,ZZ OLD - Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,17##,BEACH AV,West End
2019,6,2,16,49,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,43##,W 8TH AV,West Point Grey
2019,6,2,17,21,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,5##,KAMLOOPS ST,Hastings-Sunrise
2019,6,2,17,54,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,5##,W 7TH AV,Fairview
2019,6,2,17,59,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,51##,KILLARNEY ST,Renfrew-Collingwood
2019,6,2,18,12,ENG - Waste Management & Resource Recovery,Sanitation Operations,Collection Calendar Mail-Out Request,24##,E 29TH AV,Renfrew-Collingwood
2019,6,2,18,15,ENG - Water & Sewer,Waterworks Operations,Water Leaks/Breaks,14##,ANGUS DRIVE,Shaughnessy
2019,6,2,18,20,ENG - Transportation,ZZ OLD -Street Activities - Integrated Graff Mngmt,Graffiti Removal - City Property,29##,E 27TH AV,Renfrew-Collingwood
2019,6,2,18,29,ENG - Waste Management & Resource Recovery,Sanitation Operations,Collection Calendar Mail-Out Request,44##,RUPERT ST,Renfrew-Collingwood
2019,6,2,19,0,ENG - Streets,Streets Operations,Pothole - Repair,3##,UNADDRESSED LOCATION,
2019,6,2,19,17,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,30##,BIRCH ST,Fairview
2019,6,2,19,42,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,1000, - 1099 BIDWELL ST,West End
2019,6,2,19,48,ENG - Water & Sewer,Waterworks Design,Water Conservation Violation,1##,W 46TH AV,Oakridge
2019,6,2,19,54,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,14##,W 41ST AV,Shaughnessy
2019,6,2,20,14,ENG - Streets,Streets & Electrical Design,Wheelchair Curb/Ramp Request,Intersection,EAST BOULEVARD and W 19TH AV,Shaughnessy
2019,6,2,20,32,ENG - Streets,"Streets, Traffic and Electrical Operations",Street Light - Out,38##,BOUNDARY ROAD,Renfrew-Collingwood
2019,6,2,21,0,DBL - Inspections,Property Use,PUI Noise Complaint Case,12##,W 11TH AV,Fairview
2019,6,2,21,4,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,76##,PRINCE ALBERT ST,Sunset
2019,6,2,21,8,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,2##,W 63RD AV,Marpole
2019,6,2,21,13,ENG - Waste Management & Resource Recovery,Sanitation Operations,Collection Calendar Mail-Out Request,18##,HARRISON DRIVE,Victoria-Fraserview
2019,6,2,21,20,ENG - Transportation,ZZ OLD -Street Activities - Integrated Graff Mngmt,Graffiti Removal - External Organization,73##,ONTARIO ST,Sunset
2019,6,2,21,30,ENG - Streets,Streets Operations,Streets - General Issues,3##,N GARDEN DRIVE,Grandview-Woodland
2019,6,2,21,58,DBL - Inspections,Property Use,PUI Noise Complaint Case,44##,CHALDECOTT ST,Dunbar-Southlands
2019,6,2,23,9,ENG - Streets,Streets Operations,Street - Repair,36##,VANNESS AV,Renfrew-Collingwood
2019,6,2,23,21,ENG - Streets,Streets Operations,Pothole - Repair,74##,STIRLING ST,Victoria-Fraserview
2019,6,2,23,59,ENG - Water & Sewer,Waterworks Design,Water Conservation Violation,1##,E 46TH AV,Sunset
2019,6,3,0,4,DBL - Inspections,Property Use,PUI Noise Complaint Case,44##,ONTARIO ST,Riley Park
2019,6,3,3,53,ENG - Water & Sewer,Waterworks Design,Water Conservation Violation,41##,SLOCAN ST,Renfrew-Collingwood
2019,6,3,4,18,ENG - Water & Sewer,Waterworks Design,Water Conservation Violation,46##,SLOCAN ST,Renfrew-Collingwood
2019,6,3,7,17,ENG - Waste Management & Resource Recovery,Sanitation Operations,Dead Animal Pickup Case,Intersection,DUNBAR ST and W BROADWAY,Kitsilano
2019,6,3,7,20,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,37##,W 16TH AV,Dunbar-Southlands
2019,6,3,7,31,ENG - Water & Sewer,Waterworks Operations,Water Leaks/Breaks,18##,TOLMIE ST,West Point Grey
2019,6,3,7,55,ENG - Streets,Streets Operations,Street - Repair,Intersection,CAMPBELL AV and UNION ST,Strathcona
2019,6,3,7,56,ENG - Water & Sewer,Waterworks Operations,Water Leaks/Breaks,18##,TOLMIE ST,West Point Grey
2019,6,3,8,0,DBL - Inspections,Property Use,PUI Noise Complaint Case,12##,E BROADWAY,Mount Pleasant
2019,6,3,8,1,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,6##,W 22ND AV,South Cambie
2019,6,3,8,2,ENG - Waste Management & Resource Recovery,Sanitation Operations,Collection Calendar Mail-Out Request,46##,W 8TH AV,West Point Grey
