Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2016,8,9,15,44,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,200, - 299 ALEXANDER ST,Strathcona
2016,8,9,15,44,ENG - Streets,Streets Operations,Sidewalk - Repair,76##,ANGUS DRIVE,Marpole
2016,8,9,15,45,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,78##,ONTARIO ST,Marpole
2016,8,9,15,50,ENG - Transportation,Traffic and Data Management,Traffic Sign - New,Intersection,RENFREW ST and TURNER ST,Hastings-Sunrise
2016,8,9,15,58,ENG - Streets,Streets Operations,Streets - General Issues,7000, - 7099 ELLIOTT ST,Victoria-Fraserview
2016,8,9,15,58,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,LARCH ST and W BROADWAY,Kitsilano
2016,8,9,15,59,Business Planning & Services,311 Contact Centre,Citizen Feedback,500, - 599 W 8TH AV,Fairview
2016,8,9,16,1,ENG - Solid Waste,Sanitation,Cart - Garbage,4##,E 55TH AV,Sunset
2016,8,9,16,1,ENG - Water & Sewer,Water Design,Water Conservation Violation,13##,PENDRELL ST,West End
2016,8,9,16,5,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,##,W KING EDWARD AV,Riley Park
2016,8,9,16,11,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,9##,HOMER ST,Downtown
2016,8,9,16,12,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,33##,NAPIER ST,Hastings-Sunrise
2016,8,9,16,13,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,11##,HOMER ST,Downtown
2016,8,9,16,14,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,10##,HOMER ST,Downtown
2016,8,9,16,15,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,40##,W 35TH AV,Dunbar Southlands
2016,8,9,16,16,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,10##,E 53RD AV,Sunset
2016,8,9,16,17,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,DAVIE ST and MAINLAND ST,Downtown
2016,8,9,16,18,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,2##,W 2ND AV,Mount Pleasant
2016,8,9,16,20,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,18##,E PENDER ST,Grandview-Woodland
2016,8,9,16,21,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,37##,W 2ND AV,West Point Grey
2016,8,9,16,22,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,17##,BARCLAY ST,West End
2016,8,9,16,23,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,11##,HOMER ST,Downtown
2016,8,9,16,23,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,24##,ST. CATHERINES ST,Mount Pleasant
2016,8,9,16,28,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,28##,VICTORIA DRIVE,Kensington-Cedar Cottage
2016,8,9,16,29,CSG - Licenses,Animal Services,Animal Control General Inquiry Case,12##,RAYMUR AV,Strathcona
2016,8,9,16,30,ENG - Transportation,Traffic and Data Management,Pavement Markings Request - New/Modify,Intersection,HOWE ST and NELSON ST,Downtown
2016,8,9,16,32,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,29##,PRINCE EDWARD ST,Mount Pleasant
2016,8,9,16,34,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,7##,E 55TH AV,Sunset
2016,8,9,16,34,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,16##,W KING EDWARD AV,Shaughnessy
2016,8,9,16,35,Business Planning & Services,311 Contact Centre,Citizen Feedback,7##,E 55TH AV,Sunset
2016,8,9,16,39,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,81##,FRENCH ST,Marpole
2016,8,9,16,42,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,11##,HOMER ST,Downtown
2016,8,9,16,43,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,DRAKE ST and HAMILTON ST,Downtown
2016,8,9,16,48,ENG - Solid Waste,Sanitation,Cart - Garbage,33##,W 27TH AV,Dunbar Southlands
2016,8,9,16,49,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,2##,SMITHE ST,Downtown
2016,8,9,16,50,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),33##,W 27TH AV,Dunbar Southlands
2016,8,9,16,50,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,39##,ONTARIO ST,Riley Park
2016,8,9,16,50,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,5##,MOBERLY ROAD,Fairview
2016,8,9,16,55,ENG - Streets,Streets Operations,Streets - General Issues,37##,W 2ND AV,West Point Grey
2016,8,9,16,58,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,12##,HOMER ST,Downtown
2016,8,9,16,58,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,11##,E 54TH AV,Sunset
2016,8,9,16,59,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,2##,DAVIE ST,Downtown
2016,8,9,17,2,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,##,W 44TH AV,Oakridge
2016,8,9,17,5,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,Intersection,CARDERO ST and W GEORGIA ST,Downtown
2016,8,9,17,7,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - New,Intersection,SASAMAT ST and W 4TH AV,West Point Grey
2016,8,9,17,9,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,27##,E 57TH AV,Victoria-Fraserview
2016,8,9,17,9,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,12##,HAMILTON ST,Downtown
2016,8,9,17,10,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,CHILCO ST and ROBSON ST,West End
2016,8,9,17,12,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,34##,E 3RD AV,Hastings-Sunrise
2016,8,9,17,14,ENG - Water & Sewer,Water Operations,Water General Work Request,7##,NATIONAL AV,Strathcona
2016,8,9,17,23,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,23##,NANAIMO ST,Hastings-Sunrise
2016,8,9,17,23,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,14##,COTTON DRIVE,Grandview-Woodland
2016,8,9,17,25,ENG - Solid Waste,Sanitation,Cart - Garbage,27##,E BROADWAY,Hastings-Sunrise
2016,8,9,17,28,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),27##,E BROADWAY,Hastings-Sunrise
2016,8,9,17,31,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),27##,E BROADWAY,Hastings-Sunrise
2016,8,9,17,32,ENG - Streets,Streets Operations,Street - Surface Water Flooding,48##,WINDSOR ST,Kensington-Cedar Cottage
2016,8,9,17,34,ENG - Solid Waste,Sanitation,Cart - Garbage,8##,E 38TH AV,Kensington-Cedar Cottage
2016,8,9,17,34,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,ARBUTUS ST and W 16TH AV,Arbutus Ridge
2016,8,9,17,35,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,10##,BOUNDARY ROAD,Hastings-Sunrise
2016,8,9,17,40,Business Planning & Services,311 Contact Centre,Citizen Feedback,32##,E 2ND AV,Hastings-Sunrise
2016,8,9,17,42,Business Planning & Services,311 Contact Centre,Citizen Feedback,5##,W 10TH AV,Fairview
2016,8,9,17,46,Business Planning & Services,311 Contact Centre,Citizen Feedback,32##,E 2ND AV,Hastings-Sunrise
2016,8,9,17,46,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,7##,E 60TH AV,Sunset
2016,8,9,17,47,ENG - Solid Waste,Sanitation,Cart - Garbage,34##,E 26TH AV,Renfrew-Collingwood
2016,8,9,17,48,CSG - Inspections,Property Use,PUI Noise Complaint Case,7##,W 15TH AV,Fairview
2016,8,9,17,50,Business Planning & Services,311 Contact Centre,Citizen Feedback,##,SMITHE ST,Downtown
2016,8,9,17,55,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,##,E 10TH AV,Mount Pleasant
2016,8,9,17,56,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),20##,NAPIER ST,Grandview-Woodland
2016,8,9,18,0,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,18##,E 3RD AV,Grandview-Woodland
2016,8,9,18,2,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,5##,E 8TH AV,Mount Pleasant
2016,8,9,18,5,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,17##,E HASTINGS ST,Grandview-Woodland
2016,8,9,18,12,ENG - Solid Waste,Sanitation,Cart - Garbage,20##,E 8TH AV,Grandview-Woodland
2016,8,9,18,20,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,20##,E 6TH AV,Grandview-Woodland
2016,8,9,18,23,Business Planning & Services,311 Contact Centre,Citizen Feedback,29##,BIRCH ST,Fairview
2016,8,9,18,24,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,25##,CAROLINA ST,Mount Pleasant
2016,8,9,18,25,ENG - Streets,Traffic and Electrical Operations,Street Light - Pole Repair,Intersection,E BROADWAY and NANAIMO ST,Hastings-Sunrise
2016,8,9,18,30,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,36##,VANNESS AV,Renfrew-Collingwood
2016,8,9,18,32,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,15##,E 10TH AV,Kensington-Cedar Cottage
2016,8,9,18,32,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,18##,E 8TH AV,Grandview-Woodland
2016,8,9,18,34,CSG - Licenses,Animal Services,Lost Pets Case,Intersection,CLARK DRIVE and E 10TH AV,Kensington-Cedar Cottage
2016,8,9,18,38,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,34##,E 28TH AV,Renfrew-Collingwood
2016,8,9,18,44,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,MARINASIDE CRESCENT and NELSON ST and PACIFIC BOULEVARD,Downtown
2016,8,9,18,46,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,11##,E 53RD AV,Sunset
2016,8,9,18,49,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,34##,E 26TH AV,Renfrew-Collingwood
2016,8,9,18,50,ENG - Streets,Streets Operations,Pothole - Repair,46##,W 14TH AV,West Point Grey
2016,8,9,18,53,ENG - Solid Waste,Sanitation,Recycling Bag Request,6##,E 54TH AV,Sunset
2016,8,9,18,57,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,48##,GRANVILLE ST,Shaughnessy
2016,8,9,19,4,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,32##,E 23RD AV,Renfrew-Collingwood
2016,8,9,19,9,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,24##,CAROLINA ST,Mount Pleasant
2016,8,9,19,10,Business Planning & Services,311 Contact Centre,Citizen Feedback,24##,CAROLINA ST,Mount Pleasant
2016,8,9,19,11,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,14##,E 2ND AV,Grandview-Woodland
2016,8,9,19,13,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,0, - 0 GRANVILLE BRIDGE,
2016,8,9,19,13,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),3##,LAKEWOOD DRIVE,Grandview-Woodland
2016,8,9,19,20,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,28##,E 41ST AV,Renfrew-Collingwood
2016,8,9,19,21,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,Intersection,E 15TH AV and WINDERMERE ST,Renfrew-Collingwood
2016,8,9,19,21,ENG - Solid Waste,Sanitation,Cart - Garbage,51##,CAMBIE ST,Riley Park
2016,8,9,19,22,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,20##,W 11TH AV,Kitsilano
2016,8,9,19,22,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),51##,CAMBIE ST,Riley Park
2016,8,9,19,23,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,12##,E 23RD AV,Kensington-Cedar Cottage
2016,8,9,19,25,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,86##,KERR ST,Killarney
2016,8,9,19,28,ENG - Solid Waste,Sanitation,Missed Apartment Recycling Pickup,20##,W 11TH AV,Kitsilano
2016,8,9,19,33,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,20##,W 11TH AV,Kitsilano
2016,8,9,19,36,ENG - Water & Sewer,Water Design,Water Conservation Violation,48##,SLOCAN ST,Renfrew-Collingwood
2016,8,9,19,39,ENG - Transportation,Traffic and Data Management,Traffic Count Request,9##,E 10TH AV,Mount Pleasant
2016,8,9,19,42,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,32##,E 58TH AV,Killarney
2016,8,9,19,44,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,18##,VICTORIA DRIVE,Grandview-Woodland
2016,8,9,19,57,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),23##,RUPERT ST,Hastings-Sunrise
2016,8,9,20,6,ENG - Solid Waste,Sanitation,Recycling Bag Request,21##,E 29TH AV,Kensington-Cedar Cottage
2016,8,9,20,12,ENG - Solid Waste,Sanitation,Cart - Garbage,26##,E 24TH AV,Renfrew-Collingwood
2016,8,9,20,12,Business Planning & Services,311 Contact Centre,Citizen Feedback,3400, - 3499 VANNESS AV,Renfrew-Collingwood
2016,8,9,20,20,ENG - Water & Sewer,Water Design,Water Conservation Violation,6##,W 39TH AV,South Cambie
2016,8,9,20,22,ENG - Water & Sewer,Water Design,Water Conservation Violation,38##,W 34TH AV,Dunbar Southlands
2016,8,9,20,23,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,8##,E 53RD AV,Sunset
2016,8,9,20,37,ENG - Solid Waste,Sanitation,Green Bin Program - Feedback and General Inquiry,9##,W 6TH AV,Fairview
2016,8,9,21,0,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,63##,ELGIN ST,Sunset
2016,8,9,21,11,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,6##,COMMERCIAL DRIVE,Grandview-Woodland
2016,8,9,21,13,ENG - Streets,Streets Operations,Street - Repair,67##,KNIGHT ST,Victoria-Fraserview
2016,8,9,21,16,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,28##,TEMPLETON DRIVE,Kensington-Cedar Cottage
2016,8,9,21,29,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,63##,CHESTER ST,Sunset
2016,8,9,21,31,Business Planning & Services,311 Contact Centre,Citizen Feedback,63##,CHESTER ST,Sunset
2016,8,9,21,31,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,4##,W 37TH AV,Riley Park
2016,8,9,21,31,CSG - Licenses,License Office,Licence Payment Request Case,24##,NANAIMO ST,Grandview-Woodland
2016,8,9,21,55,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,34##,E 25TH AV,Renfrew-Collingwood
2016,8,9,21,56,Business Planning & Services,311 Contact Centre,Citizen Feedback,34##,E 25TH AV,Renfrew-Collingwood
2016,8,9,22,17,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,2##,E 20TH AV,Riley Park
2016,8,10,0,17,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,66##,CLARENDON ST,Victoria-Fraserview
2016,8,10,0,28,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,8##,E 58TH AV,Sunset
2016,8,10,0,36,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,21##,E 6TH AV,Grandview-Woodland
2016,8,10,5,49,ENG - Water & Sewer,Water Design,Water Conservation Violation,24##,W 35TH AV,Arbutus Ridge
2016,8,10,7,5,CSG - Inspections,Property Use,PUI Noise Complaint Case,18##,RENFREW ST,Hastings-Sunrise
2016,8,10,7,11,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,17##,COTTON DRIVE,Grandview-Woodland
2016,8,10,7,13,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,17##,COTTON DRIVE,Grandview-Woodland
2016,8,10,7,17,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,42##,PERRY ST,Kensington-Cedar Cottage
2016,8,10,7,23,ENG - Streets,Streets Operations,Streets - General Issues,5##,BEATTY ST,Downtown
2016,8,10,7,32,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,18##,E 1ST AV,Grandview-Woodland
2016,8,10,7,35,ENG - Solid Waste,Sanitation,Recycling Bag Request,27##,GRAVELEY ST,Hastings-Sunrise
2016,8,10,7,41,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,26##,W 16TH AV,Kitsilano
2016,8,10,7,49,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,10##,E 58TH AV,Sunset
2016,8,10,7,51,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,10##,E 58TH AV,Sunset
2016,8,10,7,51,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,19##,E 41ST AV,Victoria-Fraserview
2016,8,10,7,52,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,1500, - 1599 W PENDER ST,Downtown
2016,8,10,7,54,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,28##,E 24TH AV,Renfrew-Collingwood
2016,8,10,7,57,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,##,N SLOCAN ST,Hastings-Sunrise
2016,8,10,7,59,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),30##,CHARLES ST,Hastings-Sunrise
2016,8,10,7,59,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,22##,NANAIMO ST,Hastings-Sunrise
2016,8,10,7,59,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,28##,E 24TH AV,Renfrew-Collingwood
2016,8,10,8,4,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,19##,E 2ND AV,Grandview-Woodland
2016,8,10,8,10,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,61##,ELM ST,Kerrisdale
2016,8,10,8,14,Business Planning & Services,311 Contact Centre,Citizen Feedback,61##,ELM ST,Kerrisdale
2016,8,10,8,14,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,Intersection,OAK ST and W 12TH AV,Fairview
2016,8,10,8,15,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,31##,LILLOOET ST,Renfrew-Collingwood
2016,8,10,8,16,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,2##,UNION ST,Strathcona
2016,8,10,8,16,ENG - Streets,Traffic and Electrical Operations,Street Light - Pole Repair,500, - 599 GORE AV,Strathcona
2016,8,10,8,16,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),24##,ETON ST,Hastings-Sunrise
2016,8,10,8,18,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,##,SE MARINE DRIVE,Sunset
2016,8,10,8,18,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,5##,GORE AV,Strathcona
2016,8,10,8,19,ENG - Solid Waste,Sanitation,Cart - Garbage,24##,ETON ST,Hastings-Sunrise
2016,8,10,8,22,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,10##,E 20TH AV,Kensington-Cedar Cottage
2016,8,10,8,24,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,13##,E BROADWAY,Grandview-Woodland
2016,8,10,8,24,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,25##,CHARLES ST,Hastings-Sunrise
2016,8,10,8,27,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,4##,STANLEY PARK DRIVE,
2016,8,10,8,30,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,3##,SEYMOUR ST,Downtown
2016,8,10,8,34,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,11##,CARDERO ST,West End
2016,8,10,8,36,CSG - Inspections,Property Use,PUI Noise Complaint Case,66##,ADERA ST,Kerrisdale
2016,8,10,8,37,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,34##,QUEBEC ST,Riley Park
2016,8,10,8,42,ENG - Solid Waste,Sanitation,Recycling Bag Request,34##,QUEBEC ST,Riley Park
2016,8,10,8,43,Business Planning & Services,311 Contact Centre,Citizen Feedback,20##,W GEORGIA ST,
2016,8,10,8,46,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,4##,E 36TH AV,Riley Park
2016,8,10,8,47,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,30##,FRASER ST,Mount Pleasant
2016,8,10,8,47,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,16##,HARWOOD ST,West End
2016,8,10,8,49,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,7##,WOODLAND DRIVE,Grandview-Woodland
2016,8,10,8,49,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,18##,ROBSON ST,West End
2016,8,10,8,53,Business Planning & Services,311 Contact Centre,Citizen Feedback,11##,BURRARD ST,Downtown
2016,8,10,8,55,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,24##,EDDINGTON DRIVE,Arbutus Ridge
2016,8,10,8,56,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,2##,E 59TH AV,Sunset
2016,8,10,8,57,ENG - Solid Waste,Sanitation,Missed Apartment Recycling Pickup,1##,E 7TH AV,Mount Pleasant
2016,8,10,8,58,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,1##,E 7TH AV,Mount Pleasant
2016,8,10,9,0,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,20##,BLENHEIM ST,Kitsilano
2016,8,10,9,0,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,32##,VANNESS AV,Renfrew-Collingwood
2016,8,10,9,3,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,1##,KEEFER PLACE,Downtown
2016,8,10,9,4,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,800, - 899 PRIOR ST,Strathcona
2016,8,10,9,9,ENG - Water & Sewer,Water Operations,Water Hydrant Issue,Intersection,E 53RD AV and PRINCE EDWARD ST,Sunset
2016,8,10,9,9,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),23##,W 7TH AV,Kitsilano
2016,8,10,9,9,ENG - Solid Waste,Sanitation,Cart - Garbage,72##,KERR ST,Killarney
2016,8,10,9,12,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,31##,RUPERT ST,Renfrew-Collingwood
2016,8,10,9,12,Business Planning & Services,311 Contact Centre,Citizen Feedback,31##,RUPERT ST,Renfrew-Collingwood
2016,8,10,9,16,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,16##,E 8TH AV,Grandview-Woodland
2016,8,10,9,16,Public Safety - Fire,Prevention,Fire Reinspection Request for Firehall,11##,GRANVILLE ST,Downtown
2016,8,10,9,21,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,29##,E 7TH AV,Hastings-Sunrise
2016,8,10,9,24,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,8##,SEYMOUR ST,Downtown
2016,8,10,9,25,Business Planning & Services,311 Contact Centre,Citizen Feedback,45##,CLANCY LORANGER WAY,Riley Park
2016,8,10,9,26,ENG - Streets,Streets Operations,Street - Repair,26##,W 14TH AV,Kitsilano
2016,8,10,9,27,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,Intersection,BURRARD ST and NELSON ST,Downtown
2016,8,10,9,27,ENG - Streets,Streets Operations,Pothole - Repair,26##,W 14TH AV,Kitsilano
2016,8,10,9,33,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),23##,VINE ST,Kitsilano
2016,8,10,9,34,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,30##,COPLEY ST,Renfrew-Collingwood
2016,8,10,9,36,Business Planning & Services,311 Contact Centre,Citizen Feedback,21##,FRANKLIN ST,Grandview-Woodland
2016,8,10,9,37,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),21##,E 50TH AV,Victoria-Fraserview
2016,8,10,9,38,CSG - Inspections,Property Use,PUI Noise Complaint Case,6##,KINGSWAY,Mount Pleasant
2016,8,10,9,41,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,1600, - 1699 STEPHENS ST,Kitsilano
2016,8,10,9,41,Business Planning & Services,311 Contact Centre,Citizen Feedback,52##,EAST BOULEVARD,Shaughnessy
2016,8,10,9,42,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,6##,E 24TH AV,Riley Park
2016,8,10,9,43,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),48##,CHATHAM ST,Renfrew-Collingwood
2016,8,10,9,43,CSG - Inspections,Property Use,PUI General Inquiry Case,6##,W 41ST AV,Oakridge
2016,8,10,9,46,CSG - Inspections,Property Use,PUI Noise Complaint Case,6##,KINGSWAY,Mount Pleasant
2016,8,10,9,50,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,25##,WILLIAM ST,Hastings-Sunrise
2016,8,10,9,52,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,BURRARD ST and SMITHE ST,Downtown
2016,8,10,9,52,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,56##,INVERNESS ST,Kensington-Cedar Cottage
2016,8,10,9,52,ENG - Solid Waste,Sanitation,Cart - Garbage,40##,W 21ST AV,Dunbar Southlands
2016,8,10,9,53,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,Intersection,BURRARD ST and SMITHE ST,Downtown
2016,8,10,9,53,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),61##,ROSS ST,Sunset
2016,8,10,9,54,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,2##,W 21ST AV,Riley Park
2016,8,10,9,56,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),40##,W 21ST AV,Dunbar Southlands
2016,8,10,9,56,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,Intersection,E KING EDWARD AV and WINDSOR ST,Kensington-Cedar Cottage
2016,8,10,9,56,ENG - Streets,Streets Operations,Homelessness/Transient Issue,Intersection,BEATTY ST and GEORGIA VIADUCT and W GEORGIA ST,Downtown
2016,8,10,9,57,ENG - Water & Sewer,Water Operations,Water Work Site Complaint,14##,W 32ND AV,Shaughnessy
2016,8,10,9,58,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,71##,CULLODEN ST,Sunset
2016,8,10,9,59,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,1##,W 10TH AV,Mount Pleasant
2016,8,10,10,1,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,2##,W 20TH AV,Riley Park
2016,8,10,10,2,ENG - Transportation,Neighbourhood Parking and Transportation,Residential Parking Requests,##,W 15TH AV,Mount Pleasant
