Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2016,1,2,12,11,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,8400, - 8499 GLADSTONE ST,Victoria-Fraserview
2016,1,2,12,13,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,4##,E 57TH AV,Sunset
2016,1,2,12,14,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,21##,W 37TH AV,Arbutus Ridge
2016,1,2,12,18,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,##,PS NO MATCH ST,
2016,1,2,12,20,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,32##,ARBUTUS ST,Arbutus Ridge
2016,1,2,12,33,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),50##,SHERBROOKE ST,Kensington-Cedar Cottage
2016,1,2,12,38,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,13##,MARINASIDE CRESCENT,Downtown
2016,1,2,12,39,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),50##,SHERBROOKE ST,Kensington-Cedar Cottage
2016,1,2,12,43,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,34##,DUMFRIES ST,Kensington-Cedar Cottage
2016,1,2,12,48,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,15##,W 37TH AV,Shaughnessy
2016,1,2,13,0,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,14##,E KING EDWARD AV,Kensington-Cedar Cottage
2016,1,2,13,14,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,32##,W KING EDWARD AV,Dunbar Southlands
2016,1,2,13,20,ENG - Streets,Streets Operations,Streets - General Issues,10##,E 37TH AV,Kensington-Cedar Cottage
2016,1,2,13,24,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,10##,E 37TH AV,Kensington-Cedar Cottage
2016,1,2,13,29,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,10##,E 37TH AV,Kensington-Cedar Cottage
2016,1,2,13,35,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,51##,PRINCE ALBERT ST,Kensington-Cedar Cottage
2016,1,2,13,38,CSG - Licenses,License Office,Licence Payment Request Case,2##,ALEXANDER ST,Strathcona
2016,1,2,13,40,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,4##,PRIOR ST,Strathcona
2016,1,2,13,42,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,26##,GLEN DRIVE,Mount Pleasant
2016,1,2,13,54,ENG - Office of the Deputy City Engineer,Kent Construction Supplies and Services,Snow and Ice Removal - Sidewalk Bylaw Violation,18##,W 4TH AV,Kitsilano
2016,1,2,13,54,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,12##,SKEENA ST,Hastings-Sunrise
2016,1,2,14,5,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,5##,DAVIE ST,Downtown
2016,1,2,14,9,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,70##,MAIN ST,Sunset
2016,1,2,14,14,ENG - Streets,Streets Operations,Pothole - Repair,##,PS NO MATCH ST,
2016,1,2,14,16,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,72##,NEAL ST,Oakridge
2016,1,2,14,16,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,8##,HORNBY ST,Downtown
2016,1,2,14,17,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,7##,KEEFER ST,Strathcona
2016,1,2,14,25,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,46##,SOPHIA ST,Riley Park
2016,1,2,14,26,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),19##,E 8TH AV,Grandview-Woodland
2016,1,2,14,29,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,55##,CULLODEN ST,Kensington-Cedar Cottage
2016,1,2,14,32,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),10##,E 18TH AV,Kensington-Cedar Cottage
2016,1,2,14,33,ENG - Solid Waste,Sanitation,Cart - Garbage,55##,CULLODEN ST,Kensington-Cedar Cottage
2016,1,2,14,34,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),55##,CULLODEN ST,Kensington-Cedar Cottage
2016,1,2,14,36,ENG - Water & Sewer,Water Design,Water Conservation Violation,##,SMITHE ST,Downtown
2016,1,2,14,41,ENG - Water & Sewer,Sewers Operations,Sewer Odour Complaints,5100, - 5399 PRINCE ALBERT ST,Kensington-Cedar Cottage
2016,1,2,14,43,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,63##,SOPHIA ST,Sunset
2016,1,2,14,43,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,35##,E PENDER ST,Hastings-Sunrise
2016,1,2,15,15,ENG - Streets,Streets Operations,Street - Repair,27##,GRAVELEY ST,Hastings-Sunrise
2016,1,2,15,27,CSG - Licenses,Animal Services,Dead Animal Pickup Case,22##,W 4TH AV,Kitsilano
2016,1,2,15,38,ENG - Streets,Streets Operations,Pothole - Repair,22##,E 50TH AV,Victoria-Fraserview
2016,1,2,15,43,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,Intersection,E 43RD AV and PRINCE EDWARD ST,Sunset
2016,1,2,15,58,ENG - Water & Sewer,Water Operations,Water Service Locate Request,1##,W 18TH AV,Riley Park
2016,1,2,16,27,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,8##,W 19TH AV,South Cambie
2016,1,2,16,34,ENG - Water & Sewer,Water Operations,Water Meter Issue,6##,W PENDER ST,Downtown
2016,1,2,17,0,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,82##,KERR ST,Killarney
2016,1,2,17,4,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,69##,HEATHER ST,Oakridge
2016,1,2,17,8,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,69##,HEATHER ST,Oakridge
2016,1,2,17,33,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,DUMFRIES ST and E 41ST AV,Kensington-Cedar Cottage
2016,1,2,17,35,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,1800, - 1899 E 41ST AV,Kensington-Cedar Cottage
2016,1,2,17,38,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,4100, - 4199 OAK ST,South Cambie
2016,1,2,17,38,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,800, - 899 W KING EDWARD AV,South Cambie
2016,1,2,17,39,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,NANTON AV and OAK ST and W 28TH AV,South Cambie
2016,1,2,17,42,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,DEVONSHIRE CRESCENT and OAK ST,South Cambie
2016,1,2,17,43,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,3500, - 3599 OAK ST,South Cambie
2016,1,2,17,44,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,4600, - 4699 OAK ST,South Cambie
2016,1,2,17,44,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,3700, - 3799 OAK ST,South Cambie
2016,1,2,17,45,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,4700, - 4799 OAK ST,South Cambie
2016,1,2,17,47,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,OAK ST and W 32ND AV,South Cambie
2016,1,2,17,48,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,4900, - 5299 OAK ST,South Cambie
2016,1,2,17,50,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,4100, - 4199 OAK ST,South Cambie
2016,1,2,17,50,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,17##,E 34TH AV,Kensington-Cedar Cottage
2016,1,2,17,51,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,E 41ST AV and WALES ST,Renfrew-Collingwood
2016,1,2,17,52,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,3500, - 3599 GRANVILLE ST,Shaughnessy
2016,1,2,17,55,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,3900, - 4099 GRANVILLE ST,Shaughnessy
2016,1,2,17,58,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,3200, - 3499 GRANVILLE ST,Shaughnessy
2016,1,2,18,0,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,1600, - 1699 W 16TH AV,Fairview
2016,1,2,18,20,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,42##,W 11TH AV,West Point Grey
2016,1,2,18,23,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,48##,MACKENZIE ST,Dunbar Southlands
2016,1,2,18,33,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,15##,W 13TH AV,Fairview
2016,1,2,18,35,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,56##,EARLES ST,Renfrew-Collingwood
2016,1,2,19,29,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,5##,SMITHE ST,Downtown
2016,1,2,19,31,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,8##,SEYMOUR ST,Downtown
2016,1,2,19,37,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,9##,SEYMOUR ST,Downtown
2016,1,2,19,45,Business Planning & Services,311 Contact Centre,Citizen Feedback,41##,W 10TH AV,West Point Grey
2016,1,2,19,49,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,8##,E 23RD AV,Kensington-Cedar Cottage
2016,1,2,20,49,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,Intersection,E 49TH AV and FRONTENAC ST,Killarney
2016,1,2,22,5,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,9##,E 38TH AV,Kensington-Cedar Cottage
2016,1,3,8,25,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,Intersection,HOWE ST and W PENDER ST,Downtown
2016,1,3,8,40,ENG - Solid Waste,Sanitation,Recycling Bag Request,29##,E 6TH AV,Hastings-Sunrise
2016,1,3,8,52,ENG - Office of the Deputy City Engineer,Kent Construction Supplies and Services,Snow and Ice Removal - Sidewalk Bylaw Inquiry,19##,COMMERCIAL DRIVE,Grandview-Woodland
2016,1,3,8,54,ENG - Office of the Deputy City Engineer,Kent Construction Supplies and Services,Snow and Ice Removal - Sidewalk Bylaw Violation,19##,COMMERCIAL DRIVE,Grandview-Woodland
2016,1,3,8,58,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,Intersection,JOYCE ST and WELLINGTON AV,Renfrew-Collingwood
2016,1,3,9,7,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,17##,BARCLAY ST,West End
2016,1,3,9,32,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,28##,CAMBRIDGE ST,Hastings-Sunrise
2016,1,3,9,33,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,4##,HELMCKEN ST,Downtown
2016,1,3,9,36,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,4##,HELMCKEN ST,Downtown
2016,1,3,9,41,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,9##,RICHARDS ST,Downtown
2016,1,3,9,52,ENG - Streets,Streets Operations,Pothole - Repair,400, - 499 CLARK DRIVE,Grandview-Woodland
2016,1,3,9,59,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,Intersection,GRANT ST and WINDERMERE ST,Hastings-Sunrise
2016,1,3,10,3,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,Intersection,E 10TH AV and KINGSWAY,Mount Pleasant
2016,1,3,10,9,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,19##,CHARLES ST,Grandview-Woodland
2016,1,3,10,17,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,10##,W 45TH AV,Oakridge
2016,1,3,10,18,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,Intersection,E 22ND AV and SOPHIA ST,Riley Park
2016,1,3,10,28,Business Planning & Services,311 Contact Centre,Citizen Feedback,33##,VICTORIA DRIVE,Kensington-Cedar Cottage
2016,1,3,10,37,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,Intersection,HEATHER ST and W 23RD AV,South Cambie
2016,1,3,10,45,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,Intersection,COLLINGWOOD ST and W 15TH AV,Kitsilano
2016,1,3,10,46,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,50##,ELGIN ST,Kensington-Cedar Cottage
2016,1,3,10,53,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,2##,NANAIMO ST,Hastings-Sunrise
2016,1,3,11,3,ENG - Transportation,Neighbourhood Parking and Transportation,Residential Parking Requests,41##,SOPHIA ST,Riley Park
2016,1,3,11,8,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,4900, - 5099 SHERBROOKE ST,Kensington-Cedar Cottage
2016,1,3,11,20,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,3500, - 3599 W 18TH AV,Dunbar Southlands
2016,1,3,11,32,CSG - Licenses,Animal Services,Holding Stray Case,30##,W 3RD AV,Kitsilano
2016,1,3,11,35,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,27##,E 24TH AV,Renfrew-Collingwood
2016,1,3,11,36,CSG - Licenses,Animal Services,Lost Pets Case,19##,CHARLES ST,Grandview-Woodland
2016,1,3,11,37,Business Planning & Services,311 Contact Centre,Citizen Feedback,32##,E 47TH AV,Killarney
2016,1,3,11,45,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,32##,COMMERCIAL DRIVE,Kensington-Cedar Cottage
2016,1,3,11,50,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,2500, - 2599 E 22ND AV,Renfrew-Collingwood
2016,1,3,11,52,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,35##,E 27TH AV,
2016,1,3,11,58,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,5##,E 59TH AV,Sunset
2016,1,3,12,9,ENG - Solid Waste,Sanitation,Cart - Garbage,8##,E 23RD AV,Kensington-Cedar Cottage
2016,1,3,12,18,ENG - Streets,Streets Operations,Snow & Ice Removal - City Property,34##,SLOCAN ST,Renfrew-Collingwood
2016,1,3,12,19,ENG - Streets,Streets Operations,Pothole - Repair,14##,BARCLAY ST,West End
2016,1,3,12,46,ENG - Transportation,Neighbourhood Parking and Transportation,Traffic Calming Request,Intersection,E 20TH AV and INVERNESS ST,
2016,1,3,12,51,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,10##,E 7TH AV,Mount Pleasant
2016,1,3,12,52,ENG - Solid Waste,Sanitation,Recycling Bag Request,21##,E 1ST AV,Grandview-Woodland
2016,1,3,12,59,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,Intersection,FREMLIN ST and W 47TH AV,Oakridge
2016,1,3,13,6,ENG - Solid Waste,Sanitation,Recycling Bag Request,40##,W 41ST AV,Dunbar Southlands
