Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2015,3,1,13,42,ENG - Water & Sewer,Neighbourhood Energy Utility,General Inquiry,18##,SPYGLASS PLACE,Mount Pleasant
2015,3,1,13,44,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,ETON ST and N KAMLOOPS ST,Hastings-Sunrise
2015,3,1,13,47,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,DUNDAS ST and KAMLOOPS ST and N KAMLOOPS ST,Hastings-Sunrise
2015,3,1,13,48,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,N KASLO ST and OXFORD ST,Hastings-Sunrise
2015,3,1,13,49,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,Intersection,N KASLO ST and OXFORD ST,Hastings-Sunrise
2015,3,1,13,50,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,N KASLO ST and TRINITY ST,Hastings-Sunrise
2015,3,1,13,50,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,DUNDAS ST and KAMLOOPS ST and N KAMLOOPS ST,Hastings-Sunrise
2015,3,1,13,52,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,Intersection,ETON ST and N SLOCAN ST,Hastings-Sunrise
2015,3,1,13,52,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,ETON ST and N SLOCAN ST,Hastings-Sunrise
2015,3,1,14,4,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,12##,W 15TH AV,Fairview
2015,3,1,14,14,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,29##,GRANVILLE ST,Fairview
2015,3,1,14,16,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,FRASER ST and KINGSWAY,Mount Pleasant
2015,3,1,14,17,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,Intersection,E 57TH AV and ST. GEORGE ST,Sunset
2015,3,1,14,38,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,41##,HIGHBURY ST,Dunbar Southlands
2015,3,1,14,41,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,16##,E KENT AV NORTH,Victoria-Fraserview
2015,3,1,14,47,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,30##,FRASER ST,Mount Pleasant
2015,3,1,14,51,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,E BROADWAY and NANAIMO ST,Hastings-Sunrise
2015,3,1,14,56,Public Safety - Fire,Prevention,FPB_General Inquiry Case,18##,CROWE ST,Mount Pleasant
2015,3,1,14,59,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,1800, - 1899 CROWE ST,Mount Pleasant
2015,3,1,15,12,Public Safety - Fire,Prevention,FPB_General Inquiry Case,34##,COMMERCIAL ST,Kensington-Cedar Cottage
2015,3,1,15,39,ENG - Streets,Streets Operations,Sidewalk - Repair,11##,DAVIE ST,West End
2015,3,1,15,43,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,1##,W 63RD AV,Marpole
2015,3,1,15,44,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,24##,ST. CATHERINES ST,Mount Pleasant
2015,3,1,15,45,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,69##,RALEIGH ST,Killarney
2015,3,1,15,53,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),20##,E 42ND AV,Victoria-Fraserview
2015,3,1,16,3,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,CASSIAR ST and E HASTINGS ST,Hastings-Sunrise
2015,3,1,16,26,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,Intersection,BURRARD ST and NELSON ST,Downtown
2015,3,1,16,50,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),##,W 63RD AV,Marpole
2015,3,1,16,52,ENG - Solid Waste,Sanitation,Cart - Garbage,##,W 63RD AV,Marpole
2015,3,1,17,10,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,29##,GRANDVIEW HIGHWAY,Renfrew-Collingwood
2015,3,1,17,18,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,82##,STRAUSS DRIVE,Killarney
2015,3,1,17,31,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,30##,GRANDVIEW HIGHWAY,Renfrew-Collingwood
2015,3,1,17,42,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,##,E 12TH AV,Mount Pleasant
2015,3,1,17,46,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,28##,CLARK DRIVE,Mount Pleasant
2015,3,1,17,50,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),15##,VICTORIA DRIVE,Grandview-Woodland
2015,3,1,18,7,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,9##,THURLOW ST,West End
2015,3,1,18,31,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,21##,DUNDAS ST,Grandview-Woodland
2015,3,1,18,37,CSG - Licenses,Animal Control,Holding Stray Case,40##,W 27TH AV,Dunbar Southlands
2015,3,1,18,39,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,30##,PARKER ST,Hastings-Sunrise
2015,3,1,18,41,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,16##,HARO ST,West End
2015,3,1,18,53,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,15##,WILLIAM ST,Grandview-Woodland
2015,3,1,19,0,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,12##,E 28TH AV,Kensington-Cedar Cottage
2015,3,1,19,9,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,900, - 999 PACIFIC ST,Downtown
2015,3,1,19,12,CSG - Licenses,Animal Control,Lost Pets Case,40##,W 20TH AV,Dunbar Southlands
2015,3,1,19,42,ENG - Solid Waste,Sanitation,Recycling Box Request,32##,W 8TH AV,Kitsilano
2015,3,1,19,45,ENG - Solid Waste,Sanitation,Recycling Bag Request,14##,E 41ST AV,Victoria-Fraserview
2015,3,1,19,45,ENG - Solid Waste,Sanitation,Recycling Bag Request,32##,W 8TH AV,Kitsilano
2015,3,1,19,47,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,27##,E PENDER ST,Hastings-Sunrise
2015,3,1,20,3,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,36##,TUAQ DRIVE,Killarney
2015,3,1,20,56,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,6##,GORE AV,Strathcona
2015,3,1,21,18,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,9##,BROUGHTON ST,West End
2015,3,1,21,23,ENG - Water & Sewer,Sewers Operations,Sewer Manhole Issues,9##,CHILCO ST,West End
2015,3,2,7,13,Business Planning & Services,311 Contact Centre,Citizen Feedback,8##,E 28TH AV,Kensington-Cedar Cottage
2015,3,2,7,13,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,22##,W 13TH AV,Kitsilano
2015,3,2,7,23,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,29##,E 6TH AV,Hastings-Sunrise
2015,3,2,7,30,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,26##,KEITH DRIVE,Mount Pleasant
2015,3,2,7,31,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,26##,KEITH DRIVE,Mount Pleasant
2015,3,2,7,32,ENG - Water & Sewer,Water Operations,Water Work Site Complaint,26##,KEITH DRIVE,Mount Pleasant
2015,3,2,7,35,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,26##,KEITH DRIVE,Mount Pleasant
2015,3,2,7,36,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,DUNBAR ST and W 31ST AV,Dunbar Southlands
2015,3,2,7,42,ENG - Solid Waste,Sanitation,Cart - Garbage,21##,E 1ST AV,Grandview-Woodland
2015,3,2,7,53,ENG - Streets,Streets Operations,Street - Repair,15##,W 63RD AV,Marpole
2015,3,2,7,56,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,56##,MAIN ST,Riley Park
2015,3,2,8,4,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,36##,E 22ND AV,Renfrew-Collingwood
2015,3,2,8,5,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,11##,E PENDER ST,Strathcona
2015,3,2,8,7,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,42##,ST. GEORGE ST,Riley Park
2015,3,2,8,11,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,26##,W 12TH AV,Kitsilano
2015,3,2,8,11,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,45##,BELLEVUE DRIVE,West Point Grey
2015,3,2,8,12,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,10##,E 39TH AV,Kensington-Cedar Cottage
2015,3,2,8,12,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,33##,W 15TH AV,Kitsilano
2015,3,2,8,13,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,11##,W 64TH AV,Marpole
2015,3,2,8,14,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,33##,W 8TH AV,Kitsilano
2015,3,2,8,14,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,5##,W 23RD AV,South Cambie
2015,3,2,8,18,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,14##,LAMEY'S MILL ROAD,Fairview
2015,3,2,8,28,Business Planning & Services,311 Contact Centre,Citizen Feedback,9##,E 31ST AV,Kensington-Cedar Cottage
2015,3,2,8,30,Public Safety - Fire,Prevention,FPB_General Inquiry Case,8##,NICOLA ST,West End
2015,3,2,8,32,CSG - Licenses,License Office,Gone Out of Business Case,4##,GRANVILLE ST,Downtown
2015,3,2,8,33,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,39##,DUNBAR ST,Dunbar Southlands
2015,3,2,8,34,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,5##,E 55TH AV,Sunset
2015,3,2,8,36,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,77##,STIKINE PLACE,Killarney
2015,3,2,8,37,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,46##,W 8TH AV,West Point Grey
2015,3,2,8,39,ENG - Solid Waste,Sanitation,Recycling Box Request,19##,W 14TH AV,Kitsilano
2015,3,2,8,40,ENG - Solid Waste,Sanitation,Recycling Bag Request,19##,W 14TH AV,Kitsilano
2015,3,2,8,41,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,14##,QUEBEC ST,Downtown
2015,3,2,8,42,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,27##,E 7TH AV,Hastings-Sunrise
2015,3,2,8,43,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,3##,CAMBIE ST,Downtown
2015,3,2,8,49,CSG - Licenses,License Office,Gone Out of Business Case,92##,SHAUGHNESSY ST,Marpole
2015,3,2,8,49,Business Planning & Services,311 Contact Centre,Citizen Feedback,4##,W 12TH AV,Mount Pleasant
2015,3,2,8,51,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,6##,PIPELINE ROAD,
2015,3,2,8,52,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,10##,E 39TH AV,Kensington-Cedar Cottage
2015,3,2,8,53,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,21##,NANAIMO ST,Grandview-Woodland
2015,3,2,8,53,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,29##,W 12TH AV,Kitsilano
2015,3,2,8,54,ENG - Transportation,Traffic and Data Management,Curbside Sign - Modify,10##,E 12TH AV,Mount Pleasant
2015,3,2,8,59,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,31##,PENTICTON ST,Renfrew-Collingwood
2015,3,2,9,1,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,22##,CHARLES ST,Grandview-Woodland
2015,3,2,9,1,Business Planning & Services,311 Contact Centre,Citizen Feedback,31##,ST. GEORGE ST,Mount Pleasant
2015,3,2,9,2,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,21##,W KING EDWARD AV,Arbutus Ridge
2015,3,2,9,3,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,28##,E 48TH AV,Killarney
2015,3,2,9,5,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,28##,E 19TH AV,Renfrew-Collingwood
2015,3,2,9,5,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,6##,UNION ST,Strathcona
2015,3,2,9,6,Business Planning & Services,311 Contact Centre,Citizen Feedback,9##,E 31ST AV,Kensington-Cedar Cottage
2015,3,2,9,6,ENG - Streets,Streets Operations,Pothole - Repair,41##,W 13TH AV,West Point Grey
2015,3,2,9,7,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,36##,W 50TH AV,Dunbar Southlands
2015,3,2,9,7,Business Planning & Services,311 Contact Centre,Citizen Feedback,32##,W 21ST AV,Dunbar Southlands
2015,3,2,9,7,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,27##,E 7TH AV,Hastings-Sunrise
2015,3,2,9,8,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,2##,E 38TH AV,Riley Park
2015,3,2,9,10,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,7##,E 53RD AV,Sunset
2015,3,2,9,10,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,30##,VICTORIA DRIVE,Kensington-Cedar Cottage
2015,3,2,9,11,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,35##,WELWYN ST,Kensington-Cedar Cottage
2015,3,2,9,11,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,1##,E 63RD AV,Sunset
2015,3,2,9,13,Business Planning & Services,311 Contact Centre,Citizen Feedback,8##,KEEFER ST,Strathcona
2015,3,2,9,13,ENG - Solid Waste,Sanitation,Recycling Box Request,1##,E 63RD AV,Sunset
2015,3,2,9,13,ENG - Solid Waste,Sanitation,Recycling Bag Request,1##,E 63RD AV,Sunset
2015,3,2,9,14,ENG - Solid Waste,Solid Waste Management,Apartment Recycling - Registration Request,20##,TRIUMPH ST,Grandview-Woodland
2015,3,2,9,14,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,46##,W 11TH AV,West Point Grey
2015,3,2,9,15,ENG - Solid Waste,Sanitation,Cart - Garbage,12##,E 64TH AV,Sunset
2015,3,2,9,20,CSG - Licenses,Animal Control,Dead Animal Pickup Case,33##,KINGSWAY,Renfrew-Collingwood
2015,3,2,9,20,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,E 16TH AV and ST. GEORGE ST,Mount Pleasant
2015,3,2,9,21,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),33##,W 39TH AV,Dunbar Southlands
2015,3,2,9,22,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),11##,W 16TH AV,Fairview
2015,3,2,9,23,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,69##,QUEBEC ST,Sunset
2015,3,2,9,27,ENG - Water & Sewer,Water Operations,Water General Inquiry,10##,BURRARD ST,West End
2015,3,2,9,28,ENG - Solid Waste,Sanitation,Cart - Garbage,4##,E 18TH AV,Riley Park
2015,3,2,9,29,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,35##,WALKER ST,Kensington-Cedar Cottage
2015,3,2,9,30,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,34##,NAPIER ST,Hastings-Sunrise
2015,3,2,9,30,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,28##,W 15TH AV,Kitsilano
2015,3,2,9,30,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,46##,ELGIN ST,Kensington-Cedar Cottage
2015,3,2,9,30,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,22##,PENTICTON ST,Hastings-Sunrise
2015,3,2,9,30,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - External Organization,Intersection,MARINASIDE CRESCENT and NELSON ST and PACIFIC BOULEVARD,Downtown
2015,3,2,9,31,ENG - Transportation,Traffic and Data Management,Traffic Sign - New,Intersection,CASSIAR ST and E HASTINGS ST,Hastings-Sunrise
2015,3,2,9,32,ENG - Streets,Streets Operations,Streets - General Issues,34##,E HASTINGS ST,Hastings-Sunrise
2015,3,2,9,32,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,1##,E 53RD AV,Sunset
2015,3,2,9,33,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,10##,E 64TH AV,Sunset
2015,3,2,9,35,ENG - Streets,Streets Operations,Sidewalk - Repair,11##,MCLEAN DRIVE,Grandview-Woodland
2015,3,2,9,35,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,27##,E 57TH AV,Victoria-Fraserview
2015,3,2,9,36,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,24##,W 7TH AV,Kitsilano
2015,3,2,9,36,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,48##,ROSS ST,Kensington-Cedar Cottage
2015,3,2,9,39,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,18##,W 35TH AV,Shaughnessy
2015,3,2,9,40,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,48##,ROSS ST,Kensington-Cedar Cottage
2015,3,2,9,41,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,1##,KEEFER ST,Downtown
2015,3,2,9,42,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,6##,E 61ST AV,Sunset
2015,3,2,9,43,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,RUPERT ST and VANNESS AV,Renfrew-Collingwood
2015,3,2,9,43,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,27##,W 16TH AV,Arbutus Ridge
2015,3,2,9,43,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,68##,KNIGHT ST,Sunset
2015,3,2,9,45,Public Safety - Fire,Communications,Home Safety Check Request Case,13##,BIRCH WALK,Fairview
2015,3,2,9,51,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,HEATHER ST and W 57TH AV,Oakridge
2015,3,2,9,54,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,25##,WALLACE CRESCENT,West Point Grey
2015,3,2,9,54,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,21##,W 57TH AV,Kerrisdale
2015,3,2,9,56,ENG - Solid Waste,Sanitation,Cart - Garbage,48##,SLOCAN ST,Renfrew-Collingwood
2015,3,2,9,58,ENG - Solid Waste,Sanitation,Cart - Garbage,68##,LAUREL ST,Oakridge
2015,3,2,10,0,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,13##,CONTINENTAL ST,Downtown
2015,3,2,10,0,ENG - Solid Waste,Sanitation,Recycling Bag Request,30##,W 43RD AV,Kerrisdale
2015,3,2,10,0,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,17##,E 35TH AV,Kensington-Cedar Cottage
2015,3,2,10,2,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,FRANKLIN ST and VICTORIA DRIVE,Grandview-Woodland
2015,3,2,10,3,ENG - Solid Waste,Sanitation,Missed Apartment Recycling Pickup,9##,NICOLA ST,West End
2015,3,2,10,4,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,34##,W 43RD AV,Dunbar Southlands
2015,3,2,10,7,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,31##,W 32ND AV,Dunbar Southlands
2015,3,2,10,7,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,25##,E GEORGIA ST,Hastings-Sunrise
2015,3,2,10,8,ENG - Streets,Streets Operations,Sidewalk - Repair,34##,W 43RD AV,Dunbar Southlands
2015,3,2,10,8,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,57##,SHERBROOKE ST,Sunset
2015,3,2,10,9,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,27##,E 8TH AV,Hastings-Sunrise
2015,3,2,10,9,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,24##,W 5TH AV,Kitsilano
2015,3,2,10,10,ENG - Solid Waste,Sanitation,Recycling Bag Request,24##,W 5TH AV,Kitsilano
2015,3,2,10,11,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,30##,E 17TH AV,Renfrew-Collingwood
2015,3,2,10,11,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,25##,E 5TH AV,Hastings-Sunrise
2015,3,2,10,11,ENG - Streets,Streets Operations,Pothole - Repair,62##,MAIN ST,Sunset
2015,3,2,10,16,CSG - Inspections,Plumbing and Gas,Plumbing and Gas Inspection Cancellation Case,1##,E 60TH AV,Sunset
2015,3,2,10,16,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,16##,SW MARINE DRIVE,Marpole
2015,3,2,10,16,ENG - Transportation,Neighbourhood Parking and Transportation,Traffic Calming Request,8000, - 8199 ANGUS DRIVE,Marpole
2015,3,2,10,17,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,26##,E GEORGIA ST,Hastings-Sunrise
2015,3,2,10,17,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,HEATHER ST and W BROADWAY,Fairview
2015,3,2,10,20,ENG - Solid Waste,Sanitation,Cart - Garbage,38##,MAIN ST,Riley Park
2015,3,2,10,21,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),35##,SOPHIA ST,Riley Park
2015,3,2,10,22,Public Safety - Fire,Prevention,Fire Reinspection Request for Firehall,17##,W BROADWAY,Fairview
2015,3,2,10,22,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,32##,PUGET DRIVE,Arbutus Ridge
2015,3,2,10,22,ENG - Solid Waste,Sanitation,Cart - Garbage,31##,W 6TH AV,Kitsilano
