Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2015,8,1,8,19,CSG - Inspections,Property Use,PUI Noise Complaint Case,43##,W 9TH AV,West Point Grey
2015,8,1,8,23,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,34##,PRINCE ALBERT ST,Kensington-Cedar Cottage
2015,8,1,8,24,ENG - Water & Sewer,Water Design,Water Conservation Violation,31##,ADANAC ST,Hastings-Sunrise
2015,8,1,8,30,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,27##,W 37TH AV,Arbutus Ridge
2015,8,1,8,31,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,47##,LANARK ST,Kensington-Cedar Cottage
2015,8,1,8,32,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,41##,DUMFRIES ST,Kensington-Cedar Cottage
2015,8,1,8,47,CSG - Inspections,Property Use,PUI Noise Complaint Case,37##,ANGUS DRIVE,Shaughnessy
2015,8,1,8,49,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,35##,BELLA-VISTA ST,Kensington-Cedar Cottage
2015,8,1,8,54,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,33##,W 38TH AV,Dunbar Southlands
2015,8,1,8,59,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,1300, - 1399 HOWE ST,Downtown
2015,8,1,8,59,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,29##,ONTARIO ST,Mount Pleasant
2015,8,1,9,0,ENG - Water & Sewer,Water Design,Water Conservation Violation,22##,E 50TH AV,Victoria-Fraserview
2015,8,1,9,1,ENG - Water & Sewer,Water Design,Water Conservation Violation,27##,E 48TH AV,Killarney
2015,8,1,9,1,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,700, - 799 PACIFIC ST,Downtown
2015,8,1,9,2,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,29##,ONTARIO ST,Mount Pleasant
2015,8,1,9,3,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,700, - 799 PACIFIC ST,Downtown
2015,8,1,9,3,CSG - Inspections,Property Use,PUI Noise Complaint Case,19##,BARCLAY ST,West End
2015,8,1,9,7,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,7##,PACIFIC ST,Downtown
2015,8,1,9,12,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,Intersection,NICOLA ST and PENDRELL ST,West End
2015,8,1,9,14,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,48##,LANARK ST,Kensington-Cedar Cottage
2015,8,1,9,15,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,34##,WELWYN ST,Kensington-Cedar Cottage
2015,8,1,9,17,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,42##,FRASER ST,Kensington-Cedar Cottage
2015,8,1,9,19,Business Planning & Services,311 Contact Centre,Citizen Feedback,34##,WELWYN ST,Kensington-Cedar Cottage
2015,8,1,9,21,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,2##,E 11TH AV,Mount Pleasant
2015,8,1,9,22,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,46##,RAVINE ST,Renfrew-Collingwood
2015,8,1,9,23,ENG - Water & Sewer,Water Design,Water Conservation Violation,12##,COMOX ST,West End
2015,8,1,9,23,CSG - Inspections,Property Use,PUI Noise Complaint Case,21##,E 54TH AV,Victoria-Fraserview
2015,8,1,9,25,CSG - Licenses,Animal Control,Lost Pets Case,19##,W 5TH AV,Kitsilano
2015,8,1,9,26,ENG - Water & Sewer,Water Design,Water Conservation Violation,1##,W 46TH AV,Oakridge
2015,8,1,9,26,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,42##,DUMFRIES ST,Kensington-Cedar Cottage
2015,8,1,9,27,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,15##,W 35TH AV,Shaughnessy
2015,8,1,9,28,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,7##,KEEFER ST,Strathcona
2015,8,1,9,29,CSG - Licenses,Animal Control,Holding Stray Case,Intersection,E 49TH AV and QUEBEC ST,Sunset
2015,8,1,9,30,ENG - Solid Waste,Sanitation,Dead Skunk Pickup,24##,W 8TH AV,Kitsilano
2015,8,1,9,32,ENG - Water & Sewer,Water Design,Water Conservation Violation,62##,BALACLAVA ST,Kerrisdale
2015,8,1,9,33,CSG - Inspections,Property Use,PUI Noise Complaint Case,800, - 999 NICOLA ST,West End
2015,8,1,9,34,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,13##,E 37TH AV,Kensington-Cedar Cottage
2015,8,1,9,34,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,1##,E KING EDWARD AV,Riley Park
2015,8,1,9,44,ENG - Streets,Streets Operations,Pothole - Repair,14##,E 54TH AV,Victoria-Fraserview
2015,8,1,9,47,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,33##,VICTORIA DRIVE,
2015,8,1,9,49,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,43##,DUMFRIES ST,Kensington-Cedar Cottage
2015,8,1,9,52,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,27##,W 12TH AV,Kitsilano
2015,8,1,9,54,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,14##,E 22ND AV,Kensington-Cedar Cottage
2015,8,1,9,55,CSG - Licenses,Animal Control,Lost Pets Case,40##,QUESNEL DRIVE,Dunbar Southlands
2015,8,1,9,56,ENG - Water & Sewer,Water Design,Water Conservation Violation,16##,W 60TH AV,Marpole
2015,8,1,9,57,ENG - Water & Sewer,Water Design,Water Conservation Violation,16##,W 60TH AV,Marpole
2015,8,1,10,0,CSG - Inspections,Property Use,PUI Noise Complaint Case,39##,KNIGHT ST,Kensington-Cedar Cottage
2015,8,1,10,14,ENG - Water & Sewer,Water Design,Water Conservation Violation,41##,QUESNEL DRIVE,Arbutus Ridge
2015,8,1,10,16,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,30##,FIR ST,
2015,8,1,10,18,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,21##,E 49TH AV,Victoria-Fraserview
2015,8,1,10,32,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,67##,VICTORIA DRIVE,Victoria-Fraserview
2015,8,1,10,38,Business Planning & Services,311 Contact Centre,Citizen Feedback,54##,GRANVILLE ST,Shaughnessy
2015,8,1,10,42,ENG - Water & Sewer,Water Design,Water Conservation Violation,34##,SLOCAN ST,Renfrew-Collingwood
2015,8,1,10,42,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,39##,PERRY ST,Kensington-Cedar Cottage
2015,8,1,10,47,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,2000, - 2099 MAIN ST,Mount Pleasant
2015,8,1,10,57,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,12##,BEACH AV,West End
2015,8,1,10,59,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,5##,W 10TH AV,Fairview
2015,8,1,11,0,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,33##,W 42ND AV,Dunbar Southlands
2015,8,1,11,1,ENG - Streets,Streets Operations,Street - Repair,25##,CHARLES ST,Hastings-Sunrise
2015,8,1,11,4,ENG - Solid Waste,Sanitation,Cart - Garbage,1##,W 26TH AV,Riley Park
2015,8,1,11,9,ENG - Water & Sewer,Water Design,Water Conservation Violation,66##,FRASER ST,Sunset
2015,8,1,11,11,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,4##,W 22ND AV,Riley Park
2015,8,1,11,12,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,35##,W 31ST AV,Dunbar Southlands
2015,8,1,11,12,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,1500, - 1699 E 11TH AV,Kensington-Cedar Cottage
2015,8,1,11,17,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,25##,ARBUTUS ST,Kitsilano
2015,8,1,11,19,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,10##,E 7TH AV,Mount Pleasant
2015,8,1,11,20,ENG - Water & Sewer,Water Design,Water Conservation Violation,1##,W 40TH AV,Riley Park
2015,8,1,11,22,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,28##,W 19TH AV,Arbutus Ridge
2015,8,1,11,24,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,20##,W GEORGIA ST,
2015,8,1,11,24,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,15##,E 22ND AV,Kensington-Cedar Cottage
2015,8,1,11,29,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,48##,NW MARINE DRIVE,
2015,8,1,11,35,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,30##,ST. CATHERINES ST,Mount Pleasant
2015,8,1,11,36,ENG - Water & Sewer,Water Design,Water Conservation Violation,12##,WOLFE AV,
2015,8,1,11,38,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,39##,POINT GREY ROAD,West Point Grey
2015,8,1,11,39,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,8##,W 15TH AV,Fairview
2015,8,1,11,41,ENG - Solid Waste,Sanitation,Dead Skunk Pickup,Intersection,HOWE ST and PACIFIC ST,Downtown
2015,8,1,11,47,ENG - Water & Sewer,Water Design,Water Conservation Violation,40##,W 35TH AV,Dunbar Southlands
2015,8,1,11,48,ENG - Water & Sewer,Water Design,Water Conservation Violation,17##,E 47TH AV,Victoria-Fraserview
2015,8,1,11,49,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,30##,KINGSWAY,Renfrew-Collingwood
2015,8,1,11,49,ENG - Water & Sewer,Water Design,Water Conservation Violation,40##,W 35TH AV,Dunbar Southlands
2015,8,1,11,50,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,43##,WELWYN ST,Kensington-Cedar Cottage
2015,8,1,11,51,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,4##,E 12TH AV,Mount Pleasant
2015,8,1,11,54,ENG - Solid Waste,Sanitation,Missed Apartment Recycling Pickup,19##,W 8TH AV,Kitsilano
2015,8,1,11,57,ENG - Water & Sewer,Water Design,Water Conservation Violation,66##,RALEIGH ST,Killarney
2015,8,1,11,58,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,2200, - 2299 OAK ST,Fairview
2015,8,1,11,58,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,5##,INDUSTRIAL AV,Strathcona
2015,8,1,11,58,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,36##,W 36TH AV,Dunbar Southlands
2015,8,1,11,58,ENG - Solid Waste,Sanitation,Dead Skunk Pickup,20##,W 7TH AV,Kitsilano
2015,8,1,12,2,ENG - Water & Sewer,Water Design,Water Conservation Violation,50##,CHATHAM ST,Renfrew-Collingwood
2015,8,1,12,3,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,22##,RENFREW ST,Hastings-Sunrise
2015,8,1,12,5,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,8##,W 17TH AV,South Cambie
2015,8,1,12,5,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,46##,KNIGHT ST,Kensington-Cedar Cottage
2015,8,1,12,17,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),7##,E KING EDWARD AV,Kensington-Cedar Cottage
2015,8,1,12,17,ENG - Water & Sewer,Water Design,Water Conservation Violation,87##,MONTCALM ST,Marpole
2015,8,1,12,20,ENG - Water & Sewer,Water Design,Water Conservation Violation,1##,W 43RD AV,Oakridge
2015,8,1,12,24,ENG - Water & Sewer,Water Design,Water Conservation Violation,33##,W 11TH AV,Kitsilano
2015,8,1,12,33,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,7##,WOODLAND DRIVE,Grandview-Woodland
2015,8,1,12,33,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,3300, - 3499 W 32ND AV,Dunbar Southlands
2015,8,1,12,34,CSG - Inspections,Building,Building Inspection Cancellation Case,19##,W 61ST AV,Kerrisdale
2015,8,1,12,39,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,48##,LANARK ST,Kensington-Cedar Cottage
2015,8,1,12,42,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,44##,SLOCAN ST,Renfrew-Collingwood
2015,8,1,12,43,ENG - Water & Sewer,Water Design,Water Conservation Violation,55##,FLEMING ST,Kensington-Cedar Cottage
2015,8,1,12,48,ENG - Solid Waste,Sanitation,Cart - Garbage,5##,E 29TH AV,Riley Park
2015,8,1,12,50,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),5##,E 29TH AV,Riley Park
2015,8,1,12,52,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,48##,GRANVILLE ST,Shaughnessy
2015,8,1,12,55,ENG - Streets,Streets Operations,Sidewalk - Repair,12##,NOOTKA ST,Hastings-Sunrise
2015,8,1,13,1,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,12##,NOOTKA ST,Hastings-Sunrise
2015,8,1,13,4,ENG - Solid Waste,Sanitation,Cart - Garbage,15##,E 31ST AV,Kensington-Cedar Cottage
2015,8,1,13,9,CSG - Licenses,Animal Control,Dead Animal Pickup Case,68##,ARGYLE ST,Victoria-Fraserview
2015,8,1,13,14,ENG - Water & Sewer,Water Operations,Water Service Locate Request,13##,W 46TH AV,Oakridge
2015,8,1,13,18,ENG - Water & Sewer,Water Design,Water Conservation Violation,20##,GRAVELEY ST,Grandview-Woodland
2015,8,1,13,19,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,39##,POINT GREY ROAD,West Point Grey
2015,8,1,13,26,CSG - Licenses,Animal Control,Holding Stray Case,5##,E 45TH AV,Sunset
2015,8,1,13,27,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,0, - 0 BURRARD BRIDGE,
2015,8,1,13,28,CSG - Inspections,Property Use,PUI PNE Area Parking Complaint Case,31##,E PENDER ST,Hastings-Sunrise
2015,8,1,13,29,Business Planning & Services,311 Contact Centre,Citizen Feedback,800, - 899 KINGSWAY,Kensington-Cedar Cottage
2015,8,1,13,30,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,14##,W 11TH AV,Fairview
2015,8,1,13,30,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,4##,E 21ST AV,Riley Park
2015,8,1,13,31,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,18##,W 29TH AV,Shaughnessy
2015,8,1,13,39,ENG - Water & Sewer,Water Design,Water Conservation Violation,19##,DRUMMOND DRIVE,West Point Grey
2015,8,1,13,43,ENG - Solid Waste,Sanitation,Dead Skunk Pickup,Intersection,W 45TH AV and WILTSHIRE ST,Kerrisdale
2015,8,1,13,48,ENG - Water & Sewer,Sewers and Drainage Design,Sewer Design General Inquiries,5##,W 10TH AV,Fairview
2015,8,1,13,59,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,DAVIE ST and DENMAN ST,West End
2015,8,1,14,2,ENG - Water & Sewer,Water Design,Water Conservation Violation,16##,GRAVELEY ST,Grandview-Woodland
2015,8,1,14,9,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,51##,KILLARNEY ST,Renfrew-Collingwood
2015,8,1,14,13,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,45##,DUMFRIES ST,Kensington-Cedar Cottage
2015,8,1,14,13,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,0, - 0 BURRARD BRIDGE,
2015,8,1,14,15,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,KERR ST and SE MARINE DRIVE,Killarney
2015,8,1,14,18,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,46##,BLENHEIM ST,Dunbar Southlands
2015,8,1,14,22,ENG - Water & Sewer,Water Design,Water Conservation Violation,11##,E 14TH AV,Mount Pleasant
2015,8,1,14,22,ENG - Solid Waste,Sanitation,Cart - Garbage,35##,WILLIAM ST,Hastings-Sunrise
2015,8,1,14,24,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,43##,PERRY ST,Kensington-Cedar Cottage
2015,8,1,14,27,CSG - Licenses,Animal Control,Lost Pets Case,24##,W 19TH AV,Arbutus Ridge
2015,8,1,14,28,ENG - Water & Sewer,Water Design,Water Conservation Violation,13##,W 48TH AV,Oakridge
2015,8,1,14,29,ENG - Water & Sewer,Water Design,Water Conservation Violation,20##,W 45TH AV,Kerrisdale
2015,8,1,14,29,ENG - Water & Sewer,Water Design,Water Conservation Violation,13##,W 45TH AV,Oakridge
2015,8,1,14,36,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,Intersection,KERR ST and SE MARINE DRIVE,Killarney
2015,8,1,14,37,ENG - Water & Sewer,Water Design,Water Conservation Violation,3##,E 12TH AV,Mount Pleasant
2015,8,1,14,52,ENG - Water & Sewer,Water Design,Water Conservation Violation,34##,FOSTER AV,Renfrew-Collingwood
2015,8,1,14,58,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,27##,W 2ND AV,Kitsilano
2015,8,1,15,2,ENG - Water & Sewer,Water Design,Water Conservation Violation,28##,ALAMEIN AV,Arbutus Ridge
2015,8,1,15,3,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,18##,SPYGLASS PLACE,Fairview
2015,8,1,15,8,ENG - Water & Sewer,Water Design,Water Conservation Violation,28##,W KING EDWARD AV,Arbutus Ridge
2015,8,1,15,8,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,5##,E 54TH AV,Sunset
2015,8,1,15,8,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,16##,ROBSON ST,West End
2015,8,1,15,13,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,GRANVILLE ST and SMITHE ST,Downtown
2015,8,1,15,14,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,5##,ATLANTIC ST,Strathcona
2015,8,1,15,15,ENG - Water & Sewer,Water Design,Water Conservation Violation,45##,PINE CRESCENT,Shaughnessy
2015,8,1,15,16,ENG - Water & Sewer,Water Design,Water Conservation Violation,15##,W 63RD AV,Marpole
2015,8,1,15,19,Business Planning & Services,311 Contact Centre,Citizen Feedback,16##,GRAVELEY ST,Grandview-Woodland
2015,8,1,15,20,ENG - Water & Sewer,Water Design,Water Conservation Violation,21##,W 32ND AV,Arbutus Ridge
2015,8,1,15,20,ENG - Water & Sewer,Water Design,Water Conservation Violation,23##,E 4TH AV,Grandview-Woodland
2015,8,1,15,21,ENG - Water & Sewer,Water Design,Water Conservation Violation,7000, - 7299 HEATHER ST,Oakridge
2015,8,1,15,23,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,7##,MALKIN AV,Strathcona
2015,8,1,15,25,ENG - Solid Waste,Sanitation,Green Bin Program - Feedback and General Inquiry,3##,W KENT AV NORTH,Marpole
2015,8,1,15,25,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,39##,NANAIMO ST,Kensington-Cedar Cottage
2015,8,1,15,27,ENG - Water & Sewer,Water Design,Water Conservation Violation,45##,ELGIN ST,Kensington-Cedar Cottage
2015,8,1,15,30,ENG - Water & Sewer,Water Design,Water Conservation Violation,25##,COMMERCIAL DRIVE,Kensington-Cedar Cottage
2015,8,1,15,34,ENG - Water & Sewer,Water Design,Water Conservation Violation,35##,GRANVILLE ST,Shaughnessy
2015,8,1,15,34,Business Planning & Services,311 Contact Centre,Citizen Feedback,39##,NANAIMO ST,Kensington-Cedar Cottage
2015,8,1,15,36,ENG - Water & Sewer,Water Design,Water Conservation Violation,10##,BURRARD ST,Downtown
2015,8,1,15,38,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,16##,E 37TH AV,Kensington-Cedar Cottage
2015,8,1,15,41,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,17##,BEACH AV,West End
2015,8,1,15,43,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,28##,GRANVILLE ST,Fairview
2015,8,1,15,49,ENG - Water & Sewer,Water Design,Water Conservation Violation,31##,ADANAC ST,Hastings-Sunrise
2015,8,1,15,50,ENG - Streets,Streets Operations,Street - Repair,31##,E 7TH AV,Hastings-Sunrise
2015,8,1,15,55,ENG - Solid Waste,Sanitation,Missed Apartment Recycling Pickup,13##,W 13TH AV,Fairview
2015,8,1,16,0,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,43##,DUMFRIES ST,Kensington-Cedar Cottage
2015,8,1,16,2,ENG - Solid Waste,Sanitation,Dead Skunk Pickup,Intersection,CARTIER ST and W 41ST AV,Shaughnessy
2015,8,1,16,3,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,2000, - 2099 GRANVILLE ST,Fairview
2015,8,1,16,5,Business Planning & Services,311 Contact Centre,Citizen Feedback,4##,W 12TH AV,Mount Pleasant
2015,8,1,16,10,ENG - Streets,Streets Operations,Street - Repair,30##,POINT GREY ROAD,Kitsilano
2015,8,1,16,11,ENG - Water & Sewer,Water Design,Water Conservation Violation,36##,W 36TH AV,Dunbar Southlands
2015,8,1,16,12,ENG - Water & Sewer,Water Design,Water Conservation Violation,55##,SHERBROOKE ST,Kensington-Cedar Cottage
2015,8,1,16,16,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,BURRARD BRIDGE and BURRARD ST,Fairview
2015,8,1,16,16,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,34##,FALAISE AV,Renfrew-Collingwood
2015,8,1,16,16,ENG - Water & Sewer,Water Design,Water Conservation Violation,62##,MCCLEERY ST,Kerrisdale
2015,8,1,16,16,ENG - Water & Sewer,Water Design,Water Conservation Violation,31##,E 49TH AV,Killarney
2015,8,1,16,17,ENG - Solid Waste,Sanitation,Dead Skunk Pickup,1500, - 1699 GRANDVIEW HWY NORTH,Grandview-Woodland
2015,8,1,16,17,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,33##,VICTORIA DRIVE,
2015,8,1,16,18,CSG - Licenses,Animal Control,Dead Animal Pickup Case,22##,MCMULLEN AV,Arbutus Ridge
2015,8,1,16,19,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,BURRARD BRIDGE and BURRARD ST,Fairview
2015,8,1,16,25,ENG - Water & Sewer,Water Design,Water Conservation Violation,64##,MACDONALD ST,Kerrisdale
2015,8,1,16,26,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,ANGUS DRIVE and SW MARINE DRIVE,Marpole
2015,8,1,16,28,ENG - Water & Sewer,Water Design,Water Conservation Violation,41##,BALKAN ST,Riley Park
2015,8,1,16,38,Public Safety - Fire,Prevention,FPB_General Inquiry Case,13##,HARWOOD ST,West End
2015,8,1,16,40,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,1##,E PENDER ST,Downtown
2015,8,1,16,47,ENG - Water & Sewer,Water Design,Water Conservation Violation,4##,E HASTINGS ST,Strathcona
2015,8,1,16,49,ENG - Water & Sewer,Water Design,Water Conservation Violation,32##,W KING EDWARD AV,Dunbar Southlands
2015,8,1,16,54,ENG - Water & Sewer,Water Design,Water Conservation Violation,32##,W KING EDWARD AV,Dunbar Southlands
2015,8,1,16,55,ENG - Water & Sewer,Water Design,Water Conservation Violation,35##,PUGET DRIVE,Dunbar Southlands
2015,8,1,16,56,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,17##,BEACH AV,
2015,8,1,16,58,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,20##,W GEORGIA ST,
2015,8,1,17,9,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),46##,ELGIN ST,Kensington-Cedar Cottage
2015,8,1,17,11,ENG - Solid Waste,Sanitation,Cart - Garbage,46##,ELGIN ST,Kensington-Cedar Cottage
2015,8,1,17,13,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,20##,E 13TH AV,Kensington-Cedar Cottage
2015,8,1,17,15,CSG - Licenses,Animal Control,Dead Animal Pickup Case,29##,E HASTINGS ST,Hastings-Sunrise
2015,8,1,17,16,ENG - Water & Sewer,Water Design,Water Conservation Violation,25##,W 21ST AV,Arbutus Ridge
2015,8,1,17,17,ENG - Water & Sewer,Water Design,Water Conservation Violation,79##,LIMEWOOD PLACE,Killarney
2015,8,1,17,19,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,16##,E 18TH AV,Kensington-Cedar Cottage
2015,8,1,17,21,ENG - Water & Sewer,Water Design,Water Conservation Violation,29##,E 42ND AV,Killarney
2015,8,1,17,23,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,2##,E 26TH AV,Riley Park
2015,8,1,17,26,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,3##,E 20TH AV,Riley Park
2015,8,1,17,34,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,32##,PARKER ST,Hastings-Sunrise
2015,8,1,17,36,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,5900, - 5999 EAST BOULEVARD,Kerrisdale
2015,8,1,17,48,ENG - Water & Sewer,Water Design,Water Conservation Violation,57##,BERKELEY ST,Victoria-Fraserview
2015,8,1,17,48,CSG - Inspections,Property Use,PUI Noise Complaint Case,6##,W 19TH AV,South Cambie
2015,8,1,17,52,ENG - Water & Sewer,Water Design,Water Conservation Violation,2##,E 28TH AV,Riley Park
2015,8,1,17,52,ENG - Water & Sewer,Water Design,Water Conservation Violation,42##,ANGUS DRIVE,Shaughnessy
